,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Nitrospira.moscoviensis,0.0448206080964847,0.0067492559932141,0.0048406882541985,0.0235521673490246,0.0207269167277687,0.0279629182980129,0.0093332922564481,0.0173035238566667,0.030281250444362,0.008715835600568,0.0248521237723477,0.006538978254925,0.0106443322150413,0.032116042162716,0.0222991879210439,0.0203994511492497,0.0197135742431921,0.0481718845899054,0.0081782622202189,0.03708588665245,0.0124262062959911,0.0114682846654744,0.0157124955855148,0.0098056856974711,0.0069619900003662,0.01331018168398,0.0151076887878696,0.0327433532791929,0.0363971429475195,0.005152022757537,0.0130650072465888,0.0072315186532273,0.0307239693800258,0.0172647549142087,0.0187897832844828,0.0266870912683306,0.018493538794811,0.050046435013061,0.0058140668910271,0.0185670670703752
Nocardia.brasiliensis,0.0019392028625136,0.0004717739567296,0.0004024590696331,0.001379918444481,0.0008738621018295,0.0003379204628158,0.0003509733856881,0.0015036165558206,0.0017128135256682,0.0002011346677054,0.002923779267335,0.0007397631965167,0.0002012161099251,0.00188246783547,0.0020235197750493,0.0010991083593345,0.0018715418585309,0.0018264221645461,0.0001442010970819,0.0010157123264866,0.0012719738728179,0.0007010393447547,0.0010983853549115,0.0005277365566347,0.0003287690949014,0.0008136317957291,0.001356041110994,0.0017691005892604,0.0009037665291709,0.0002215923766682,0.000666286400602,0.0005806328845656,0.0020427622354751,0.0010649670884209,0.0022914369859125,0.0009128993592359,0.0003409871578218,0.0008557871924258,0.0002719482900641,0.0016524088816676
Nocardia.cyriacigeorgica,0.0025647521730019,0.000673962795328,0.0004024590696331,0.0011460339623656,0.0014200259154729,0.0008448011570396,0.0003769714142576,0.0008592094604689,0.0021975720706687,0.0002905278533522,0.0020466454871345,0.0002377810274518,0.0004426754418353,0.0021106457549209,0.0018009325997939,0.001846502043682,0.0018964957499779,0.0011034633910799,0.0001030007836299,0.0017093695250628,0.0016773281839358,0.0009886452297822,0.0010797686539808,0.0004766652769604,0.0003835639440516,0.0006884576733093,0.0007649462677402,0.003238353621019,0.0004929635613659,0.0003462380885441,0.0003186587133314,0.0001319620192194,0.0025173433608886,0.0005939239531578,0.0009452177566889,0.0011259092097243,0.0009026130648226,0.0006503982662436,0.0001125303269231,0.0010515329246976
Nocardia.farcinica,0.0402853755954447,0.0082512302228024,0.0099720413920209,0.0199737347726584,0.0270897251567149,0.0211200289259916,0.0124530556847874,0.033270499663715,0.0469892616287112,0.0153756279312584,0.0409085449154626,0.0098811226963311,0.0099400758303031,0.0609235044933937,0.0358163000183736,0.0280492453302183,0.0284723901411168,0.0247708506066575,0.0091258694296146,0.0279692491854483,0.0256072102747533,0.0176248481418458,0.0229171588456975,0.0185048270019984,0.0082922871714025,0.021968058484688,0.0187585687020844,0.0247973930053961,0.0201704257192236,0.0102763464679906,0.0174972602592897,0.0059118984610325,0.0469009955680313,0.0281397072978918,0.0253203786943335,0.0309472882780984,0.0313708185196143,0.0207785130320985,0.0093493946618613,0.0258977537454101
Nocardia.nova,0.00106343382783,0.0002407009983314,0.000268306046422,0.0003508267231731,0.0004915474322791,0.0006758409256317,0.0005459585999593,0.0007876086720965,0.0008402481446674,0.0002458312605288,0.0012913358430729,0.0004359318836616,0.0002817025538952,0.0020536012750582,0.0007487023167682,0.0007034293499741,0.0018216340756367,0.000304403694091,0.0002472018807119,0.0012634470402638,0.0008107086222356,0.0008448422872684,0.0005398843269904,0.0006469028758748,0.000197870288598,0.0008762188569391,0.0008866422648807,0.0005697103592533,0.0005751241549269,0.0004985828475035,0.0004635035830275,0.0004222784615023,0.0022697358171946,0.0007577650436841,0.0004296444348586,0.0003955897223355,0.0004011613621434,0.0004450093400614,0.0003469685080129,0.0012918833074856
Nocardia.phage.NBR1,0.0001251098620976,9.62803993325843e-06,1.11794186009204e-05,0.0001403306892692,0.0,0.0,7.79940857084807e-05,4.77338589149426e-05,6.46344726667279e-05,4.46965928234257e-05,0.0002436482722779,1.32100570806566e-05,0.0001408512769476,0.0,6.07055932514806e-05,0.0,0.0,0.0,0.0,0.0002477347137772,0.0007128644781727,8.98768390711157e-06,9.30835046535236e-05,1.70237598914429e-05,9.13247485837282e-06,0.0001043117686832,5.2155427345925e-05,0.0,8.21605935609921e-05,0.0,5.79379478784427e-05,0.0,0.0002063396197449,2.04801363157873e-05,0.0001145718492956,3.0429978641198e-05,2.00580681071703e-05,0.0,0.0,3.00437978485035e-05
Nocardia.seriolae,0.0477294123902552,0.0108508010047822,0.0086193317413095,0.020815718908274,0.0255604664785132,0.0215424295045114,0.0131810004847332,0.0322680886265012,0.0524508745690497,0.0086487907113328,0.0378873063392164,0.0089432086436045,0.0083102253399093,0.0555042789064345,0.0380219365731774,0.0349956101612128,0.0340620618252624,0.0299076629444437,0.0092288702132445,0.0422883156417716,0.022490175399606,0.0199526582737877,0.0202177372107453,0.0145212671874008,0.0091355190166589,0.0201947584170731,0.021592346921213,0.0253071338531491,0.0179110093962963,0.0093207293436087,0.0215818855847199,0.0063869617302226,0.045848663507332,0.0163636289163141,0.0280128171527807,0.0234310835537225,0.0213819006022435,0.0324514503367865,0.0069581252147453,0.0264986297023801
Nocardioides.dokdonensis,0.00106343382783,0.0002021888385984,4.47176744036814e-05,0.0005379343088655,0.0006007801950077,0.0001689602314079,7.79940857084807e-05,0.0007398748131816,0.0014542756350013,0.0007151454851748,0.0015106192881231,0.0003963017124196,0.0002213377209176,0.00188246783547,0.0007284671190177,0.0004396433437338,0.0011977867894597,0.0011034633910799,0.0001236009403559,0.0009166184409757,0.0007547976827711,0.000161778310328,0.0006329678316439,0.0002213088785887,0.0002496209794621,0.000584145904626,0.0009735679771239,0.0004197865805024,0.0004518832645854,0.0001800438060429,0.0007821622963589,7.91772115316858e-05,0.0025379773228631,0.0009011259978946,0.000916574794365,0.0007911794446711,0.0006619162475366,0.0012665650447901,0.0001875505448718,0.000781138744061
Nocardioides.sp..JS614,0.0329351711972075,0.0078949927452719,0.006305192090919,0.0152024913375035,0.0197711300538927,0.0092505726695843,0.0098662518421228,0.0231270546442897,0.0398148351627044,0.007464331001512,0.0314549919510793,0.0073447917368451,0.0071834151243284,0.043011537816497,0.0269128130081564,0.0234329902210131,0.0261766321279855,0.0179978684131321,0.0039140297779385,0.0254175816335429,0.0168431705136887,0.0133826613376891,0.0191938186595566,0.0105887786524775,0.0066027793226035,0.013664841697503,0.0148990670784859,0.021229207071125,0.0131867752665392,0.0075202912831791,0.0120800621326553,0.0042491770188671,0.0301874863686889,0.0099533462494726,0.0236018009548991,0.0214835649206858,0.0123958860902312,0.0104748352352918,0.0069768802692325,0.0197387751864668
Nocardiopsis.alba,0.0011885436899277,0.0006932188751946,0.0012744537205049,0.0005847112052885,0.0043966186998297,0.0001689602314079,0.0015208846713153,0.000811475601554,0.0014542756350013,0.0008939318564685,0.0027775903039682,0.0011228548518558,0.0002414593319101,0.0016542899160191,0.0010522302830256,0.0007473936843475,0.0025702508190491,0.0014839680086937,0.0007210054854097,0.0040628493059464,0.0010762855846921,0.00161778310328,0.0013031690651493,0.0011065443929437,0.0002617976126066,0.002586931863344,0.0014081965383399,0.0007496188937544,0.0013556497937563,0.001066413312716,0.0007242243484805,0.0001847468269072,0.0022697358171946,0.001249288315263,0.0010597896059845,0.0017953687398306,0.003068884420397,0.001061176118608,0.0011346807964746,0.0016524088816676
Nocardiopsis.dassonvillei,0.0417866939406166,0.0108700570846488,0.0090441496481445,0.0199503463244469,0.0258608565760171,0.0118694562564073,0.0174706751986997,0.0293563232326897,0.0502209852620475,0.0080677350046283,0.0436130407377475,0.0102906344658315,0.0070224422363882,0.0545915672286309,0.0342986601870865,0.0254993139365621,0.0299696236279415,0.0226400247480203,0.0077662590856991,0.030842971865264,0.0275361376862795,0.0226939018654567,0.0246857454341145,0.0169386410919857,0.0092633736646761,0.0255146586199177,0.022026975482429,0.0206594967118717,0.015898074854052,0.0106641331271601,0.0188877710083723,0.0049617719226523,0.0429392748689279,0.0229377526736818,0.0301896822893976,0.0263827914819187,0.0204391714012065,0.0174922902131834,0.0115343585096183,0.0264084983088346
Nonlabens.dokdonensis,6.25549310488273e-05,9.62803993325843e-06,0.0,2.33884482115438e-05,5.46163813643445e-05,8.44801157039665e-05,1.29990142847468e-05,0.0001432015767448,0.0002908551270002,4.46965928234257e-05,0.0,6.60502854032832e-05,0.0,5.70444798627282e-05,2.02351977504935e-05,0.0001318930031201,0.0001996311315766,7.61009235227574e-05,2.06001567259924e-05,0.0002229612423994,5.5910939464527e-05,8.98768390711157e-06,5.58501027921142e-05,1.70237598914429e-05,9.13247485837282e-06,2.08623537366457e-05,0.0001738514244864,0.0,8.21605935609921e-05,1.38495235417664e-05,0.0003476276872706,2.63924038438953e-05,0.0001031698098724,8.19205452631493e-05,2.86429623239066e-05,0.0,2.00580681071703e-05,0.0,9.37752724359215e-06,9.01313935455106e-05
Nonlabens.sp..MIC269,0.02480303016086,0.0061426894774188,0.0041699231381432,0.0146411685804264,0.0182691795663732,0.0336653261080306,0.0049136273996342,0.0165875159729425,0.0264678165570251,0.0135877642183214,0.0114271039698344,0.0072126911660385,0.0206246512673295,0.0083284940599583,0.0160465118161414,0.0312146774051019,0.0142486720162819,0.0352727780527981,0.0055620423160179,0.0408019073591083,0.0071566002514594,0.0048623369937473,0.014185926109197,0.0070818841148402,0.0061339789465404,0.012663448718144,0.0094227472071637,0.0474658683525296,0.0446132023036187,0.0029499485143962,0.0145713938914283,0.0074162654801345,0.0136390488651424,0.0199886130442084,0.0132903345182927,0.018136267270154,0.0214019586703507,0.0202992722043401,0.0029351660272443,0.0147515047436152
Nora.virus,0.0,5.77682395995506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01216109925166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norwalk.virus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38669294574713e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.02351977504935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway.rat.hepacivirus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01216109925166e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.47734713777221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10802967804961e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42314876970322e-05,0.0,0.0
Norway.rat.pegivirus,6.25549310488273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08831657224855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway.rat.pestivirus,0.0,0.0,0.0,0.0,0.0,4.22400578519832e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.02432219850331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30971412505981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nostoc.punctiforme,3.12774655244136e-05,1.92560798665169e-05,0.0,2.33884482115438e-05,8.19245720465168e-05,4.22400578519832e-05,0.0,7.16007883724138e-05,9.69517090000918e-05,0.0,4.87296544555838e-05,2.64201141613133e-05,8.04864439700663e-05,0.0,2.02351977504935e-05,4.39643343733829e-05,4.99077828941573e-05,0.0001522018470455,0.0001030007836299,4.95469427554442e-05,5.5910939464527e-05,3.59507356284463e-05,5.58501027921142e-05,6.80950395657715e-05,0.0,8.3449414946583e-05,6.95405697945667e-05,2.99847557501766e-05,8.21605935609921e-05,1.38495235417664e-05,2.89689739392214e-05,2.63924038438953e-05,8.25358478979873e-05,0.0004505629989473,2.86429623239066e-05,0.0,8.0232272428681e-05,0.0,1.87550544871843e-05,3.00437978485035e-05
Nostoc.sp..NIES.3756,0.01920436383199,0.0052569098035591,0.0031078783710558,0.0078351301508671,0.0198530546259392,0.0131788980498188,0.0050696155710512,0.0122676017411402,0.0181946040556839,0.0089840151575085,0.0090393509015107,0.0041611679804068,0.0090144817246474,0.0100968729357029,0.0116959442997853,0.040183401617272,0.0143734414735173,0.0261787176918285,0.0049440376142381,0.0537832063610347,0.0038578548230523,0.0078102973152799,0.00554777687735,0.0067584326769028,0.0048341233583653,0.0051947260804247,0.0070409826916998,0.0289952588104208,0.0181164108801988,0.002548312331685,0.0115006826538709,0.0117446197105334,0.0111217055042538,0.0122061612442092,0.0079054576013982,0.0148498295769046,0.0191153389061333,0.0105432982106859,0.0037416333701932,0.0131892272554931
Nostoc.sp..PCC.7107,0.0178907102799646,0.0025514305823134,0.0020122953481656,0.0086069489418481,0.0103224960778611,0.0292723600914244,0.0017548669284408,0.0084250260984873,0.013767142678013,0.0043802660966957,0.0106230646713173,0.0029194226148251,0.0083705901728868,0.0071876044627037,0.0057265609633896,0.014464266008843,0.0075111213255706,0.0107302302167088,0.0033784257030627,0.013724503143258,0.002977257526486,0.0007999038677329,0.0059201108959641,0.0048177240492783,0.0018295391299606,0.0034005636590732,0.0062412661390623,0.0288153502759197,0.0199650242353211,0.0013572533070931,0.0054171981266343,0.003510189711238,0.0145469431920203,0.0084787764347359,0.0071320976186527,0.0134196205807683,0.0114732149573014,0.0052374176176459,0.0016035571586542,0.0116569935652194
Nostoc.sp..PCC.7120,0.0204867399184909,0.0033794420165737,0.0020570130225693,0.0095658753185214,0.0131898560994892,0.0285120390500887,0.0031587604711934,0.013723484438046,0.0120220119160114,0.0081794764866869,0.0078942040218045,0.0061690966566666,0.0117510208196297,0.0103250508551538,0.009389131756229,0.0158271603744179,0.0090333087038424,0.0229444284421114,0.0038110289943085,0.0228411406102598,0.0042212759295717,0.0033344307295383,0.007055729652737,0.0045623676509066,0.0032907351073003,0.0068219896718831,0.0066411244153811,0.0299247862386763,0.0341377266245922,0.0030053466085633,0.0096756372956999,0.0032198732689552,0.0100693734435545,0.0097280647499989,0.0068743109577376,0.0091898535496417,0.0150034349441634,0.0178688365778508,0.0018286178125004,0.0133394462447356
Nostoc.sp..PCC.7524,0.0107594481403983,0.0024840343027806,0.0021464483713767,0.006408434809963,0.0117425219933341,0.004984326826534,0.0026258008855188,0.0090455662643816,0.0107616396990102,0.0041791314289903,0.0088687971109162,0.0035402952976159,0.0074651176782236,0.0064460262244882,0.0080738439024469,0.0344240738143588,0.0087089081150304,0.0094745649785833,0.0034814264866927,0.0164495849948075,0.0031310126100135,0.0025435145457125,0.0043935414196463,0.0044432013316665,0.0011841775733023,0.0040055719174359,0.0058066375778463,0.0076760974720452,0.0063674460009768,0.0016619428250119,0.0110661480447826,0.0035893669227697,0.0089345055349571,0.0105267900663147,0.0043537302732338,0.0070293250661167,0.0129173958610176,0.0155410954144526,0.0028789008637827,0.0141806725844937
Novosphingobium.aromaticivorans,0.0011259887588788,0.0003466094375973,0.0006819445346561,0.0004911574124424,0.0006280883856899,0.0002534403471118,0.0002339822571254,0.0009546771782988,0.0009048826173341,0.0001117414820585,0.0010964172252506,0.0001585206849678,0.0002012161099251,0.0005704447986272,0.0010117598875246,0.0004396433437338,0.0002744928059178,0.0004946560028979,2.06001567259924e-05,0.0005697898416876,0.0003773988413855,0.0005033102987982,0.0006702012335053,8.51187994572144e-05,0.0001796053388813,0.0003963847209962,0.0003129325640755,0.0013493140087579,0.0006983650452684,0.0005816799887541,0.0011297899836296,0.0003694936538145,0.0006190188592349,0.0009216061342104,0.0007160740580976,0.0009433293378771,0.0008624969286083,0.0004450093400614,6.5642690705145e-05,0.0008712701376066
Novosphingobium.pentaromativorans,0.0016264282072695,0.0004621459167964,6.70765116055221e-05,0.0004911574124424,0.0003550064788682,8.44801157039665e-05,0.0002859783142644,0.0004534716596919,0.0022622065433354,0.0002458312605288,0.0005360261990114,9.24703995645965e-05,0.0005835267187829,0.0004563558389018,0.0022258717525542,0.0006155006812273,0.0004491700460474,0.0010654129293186,4.12003134519847e-05,0.0030471369794598,0.0011461742590228,0.0001258275746995,0.000688817934436,0.0001021425593486,0.0002100469217425,0.0004589717822062,0.0001738514244864,0.0014092835202583,0.0006162044517074,0.0002769904708353,0.0007531933224197,0.0002639240384389,0.0012586716804443,0.0003276821810525,0.0015467199654909,0.0008520394019535,0.0001604645448573,0.0004792408277584,5.62651634615529e-05,0.0005107445634245
Novosphingobium.resinovorum,0.0428814052339711,0.0100131615305888,0.0062492949979144,0.0207689420118509,0.0537971356438793,0.010137613884476,0.0109061729849026,0.0264445578388782,0.0449532757397092,0.0124033045085006,0.0396172090723896,0.0068692296819414,0.014608289580567,0.0540781669098663,0.0287744512012018,0.0360067898518006,0.0294455919075528,0.0550209677069536,0.0060152457639897,0.0395880072615999,0.0218471995957639,0.013697230274438,0.0186353176316354,0.0101631846551914,0.0067580313951958,0.0140612264184992,0.018289169855971,0.0480055939560328,0.0325355950501529,0.0071048055769261,0.0252030073271226,0.0052256959610912,0.0518325124799361,0.0458959854836794,0.0275258867932743,0.024587422742088,0.0271987403533229,0.0192380960857321,0.0074832667403865,0.0216615782487711
Novosphingobium.sp..PP1Y,0.0309021359381207,0.0068840485522797,0.0054443768586482,0.0157872025427921,0.0327698288186067,0.0084057715125446,0.0091383070421769,0.0198572853086161,0.0396855662173709,0.0093192396036842,0.0301636561080064,0.0062615670562312,0.0065395235725678,0.049514608520848,0.0242620021028418,0.0331930724519041,0.0243549980523488,0.0310111263355236,0.0043260329124584,0.0500919591257541,0.0142852450331866,0.009508969573724,0.0144465599222269,0.0074734305923434,0.0058326072762141,0.0118080922149415,0.0173156018788471,0.0295049996581738,0.0138851403118077,0.0063430817821289,0.0196409643307921,0.0076801895185735,0.0472930408455467,0.0287336312510496,0.0198782158527912,0.0185318569924896,0.020740042422814,0.0160545677299081,0.0039948266057702,0.0202795635477399
Nse.virus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001011759887524,0.000351714674987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04415828612427e-06,0.0,3.47702848972834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1289935923594e-05,0.0,0.0,0.0,3.00437978485035e-05
Nylanderia.fulva.virus.1,6.25549310488273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40475197828858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oat.blue.dwarf.virus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98768390711157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72859246478133e-05,0.0,0.0,0.0,0.0,0.0
Obesumbacterium.proteus,0.0240210935227497,0.0044481544491653,0.0092230203457592,0.0082327337704634,0.0103224960778611,0.0073075300083931,0.0055895761424411,0.0134609482140138,0.0228159688513549,0.016113121712845,0.0124260618861739,0.0084148063603782,0.0078071850650964,0.0125497855698002,0.0135373472950802,0.0249277775897081,0.0099316487959373,0.0129371569988688,0.0072718553242753,0.0196701362739114,0.0120348297197394,0.0064261939935847,0.0072791300639055,0.005958315962005,0.0107306579585881,0.0086370144469713,0.0087968820790126,0.0139129266680819,0.0122008481438073,0.0022297732902243,0.0095887303738822,0.0049353795188084,0.0139072903708109,0.0214017424499977,0.0160687018637116,0.0095245833146949,0.0185737710672397,0.0130764283002663,0.0033759098076931,0.0122578695221894
Oblitimonas.alkaliphila,0.0460404292519369,0.0055361229616236,0.0051648913936252,0.0225464640759283,0.0316228848099555,0.067922013025989,0.0107891818563398,0.0224587806194805,0.0388130008363701,0.0228846555255939,0.0254368796258147,0.0093263002989435,0.031550686036266,0.0179119666768966,0.0254558787701209,0.105514402496119,0.0258272776477264,0.0548307153981467,0.0077662590856991,0.0260864653607414,0.020058049532899,0.0059318713786936,0.0092897337644216,0.0119506794437929,0.008133990940524,0.0222392690832644,0.0190541161237113,0.0620384596471154,0.0925539086464576,0.0062322855937948,0.0272018665289289,0.0055951896149058,0.0386061428542836,0.0466332703910477,0.0139204796894186,0.0556868609133923,0.0661715666855547,0.0678810401032148,0.0085616823733996,0.0236444689067723
Oceanimonas.sp..GK1,0.0393470516297123,0.0085882116204665,0.0111905980195213,0.0192019159816775,0.0237035095121255,0.025090594364078,0.0117771069419806,0.0276140373822943,0.0443715654857087,0.0093639361965076,0.0364497815327767,0.0081770253329264,0.0071029286803583,0.0369648229510478,0.0326798443670471,0.0373257198830021,0.0259270932135147,0.0258743139977375,0.0089404680190806,0.0471191425604275,0.0234546391053691,0.0179573924464089,0.0160848296041289,0.0122400833619474,0.007299891570126,0.0186718065942979,0.0232265503113853,0.0274660362671618,0.0293313319012742,0.0068832132002578,0.0153535561877873,0.0079968983647002,0.0473755766934447,0.0218523054489451,0.0242033031637011,0.0303691186839156,0.0273792629662874,0.0158834102914229,0.0100995968413487,0.0229534615562567
Oceanithermus.profundus,0.0010321563623056,0.0006065665157952,0.0001565118604128,0.0003508267231731,0.0006827047670543,0.0005068806942237,0.0001819861999864,0.0021241567217149,0.0017128135256682,0.0025030091981118,0.0008284041257449,0.0002377810274518,0.0005231618858054,0.0035938022313518,0.0006677615257662,0.0009672153562144,0.0003493544802591,0.0005707569264206,0.0001442010970819,0.0009413919123534,0.0004752429854484,0.0002157044137706,0.0002792505139605,0.0002042851186973,0.0007488629383865,0.0002503482448397,0.0005910948432538,0.0033283078882696,0.0013145694969758,0.0003323885650023,0.0002607207654529,0.0008709493268485,0.0005983848972604,0.0008396855889472,0.0005728592464781,0.0004564496796179,0.0009627872691441,0.0005477038031525,0.0004407437804488,0.000660963552667
Oceanobacillus.iheyensis,0.0014074859485986,6.7396279532809e-05,2.23588372018407e-05,0.000561322757077,0.0003003900975038,0.0002112002892599,5.19960571389871e-05,0.0004296047302344,0.0009048826173341,4.46965928234257e-05,0.0006822151623781,9.24703995645965e-05,0.0004225538308428,0.0002852223993136,0.0002225871752554,0.000923251021841,0.0002744928059178,0.0001902523088068,4.12003134519847e-05,0.0007927510840871,0.0001956882881258,4.49384195355578e-05,0.0002234004111684,0.0002383326384802,0.0002161352383148,0.0002294858911031,0.0001216959971404,0.0004797560920028,0.0006572847484879,0.0001107961883341,0.0002317517915137,0.0,0.0005777509352859,0.0004096027263157,0.0005442162841542,0.0004564496796179,0.0003811032940362,0.0005477038031525,0.0001125303269231,0.000120175191394
Ochrobactrum.anthropi,0.0269611752820445,0.0053050500032253,0.0076243634858276,0.0201140654619277,0.0240038996096294,0.0138547389754505,0.0104902045277907,0.0229838530675448,0.0274696508833593,0.0137218539967917,0.0199547934995616,0.0099603830388151,0.0119321153185623,0.0289785957702659,0.0197495530044817,0.0240484909022405,0.0286720212726934,0.021003854892281,0.0115978882367337,0.0383245602213361,0.0103854570055359,0.0086910903381768,0.0140183758008207,0.0074564068324519,0.0041187461611261,0.0148748582142284,0.0253649228325682,0.0252771490973989,0.0215671558097604,0.0062738341644201,0.0240442483695537,0.0104777843260264,0.0386474107782326,0.0216475040857872,0.0217113654415212,0.0209966852624266,0.0171697062997377,0.0219423836137976,0.0079052554663481,0.0230435929498022
Ochrobactrum.pseudogrignonense,0.0195796934182829,0.0076350356670739,0.0077361576718368,0.0113200089343872,0.0256150828598776,0.0111513752729236,0.0094242853564414,0.0168261852675173,0.0211031553256866,0.0112635413915033,0.0196867804000558,0.0065918184832476,0.0126766149252854,0.025384793538914,0.0163095693868978,0.0302914263832608,0.0185906491280736,0.0358815854409801,0.007869259869329,0.037977731622048,0.0097564589365599,0.0096617602001449,0.0104439692221254,0.0102483034546486,0.0045418841628974,0.012663448718144,0.0208100155110241,0.0328333075464434,0.0413678588579595,0.003850167544611,0.0148610836308206,0.0074426578839784,0.0345206183833332,0.0211355006778925,0.013805907840123,0.0175580976759712,0.023086836391353,0.0386473496099493,0.0047450287852576,0.0176056655392231
Octadecabacter.antarcticus,3.12774655244136e-05,3.85121597330337e-05,2.23588372018407e-05,2.33884482115438e-05,0.0001365409534108,4.22400578519832e-05,2.59980285694936e-05,0.0,0.0001939034180001,4.46965928234257e-05,0.0001218241361389,1.32100570806566e-05,4.02432219850331e-05,0.0002281779194509,6.07055932514806e-05,8.79286687467659e-05,2.49538914470787e-05,0.0001141513852841,0.0,2.47734713777221e-05,8.38664091967904e-05,1.79753678142231e-05,5.58501027921142e-05,3.40475197828858e-05,1.52207914306214e-05,4.17247074732915e-05,5.2155427345925e-05,0.0,8.21605935609921e-05,0.0,0.0,2.63924038438953e-05,0.0004126792394899,0.0002048013631578,0.0003437155478868,9.1289935923594e-05,4.01161362143405e-05,0.0,9.37752724359215e-06,9.01313935455106e-05
Octadecabacter.arcticus,0.000156387327622,1.92560798665169e-05,6.70765116055221e-05,0.0001403306892692,0.0003550064788682,0.0001267201735559,0.0001689871857017,0.0002386692945747,0.0006786619630006,6.70448892351385e-05,0.0001949186178223,9.24703995645965e-05,4.02432219850331e-05,0.000399311359039,0.0002832927685069,4.39643343733829e-05,0.0002994466973649,7.61009235227574e-05,0.0002060015672599,2.47734713777221e-05,0.000111821878929,9.88645229782272e-05,0.000186167009307,0.0001021425593486,3.65298994334913e-05,0.0001251741224198,0.0001564662820377,0.0002698628017515,4.10802967804961e-05,5.53980941670654e-05,0.0001738138436353,0.0,0.0005364830113369,0.0004710431352631,5.72859246478133e-05,0.0,0.0001805226129645,3.42314876970322e-05,0.0005907842163463,0.000180262787091
Octadecabacter.temperatus,0.0068497649498465,0.0019448640665182,0.0024259338363997,0.0050519048136934,0.0071820541494113,0.0027033637025269,0.0033667446997494,0.0078760867209655,0.0084671159193413,0.0051624564711056,0.0072363536866541,0.0027080617015346,0.0059761184647774,0.0094123391773501,0.0069002024329183,0.0155194100338042,0.0060637956216401,0.0082188997404578,0.0017922136351613,0.0178616728633376,0.0048502739985477,0.0031277139996748,0.0028483552423978,0.0024854689441506,0.001543388251065,0.0070097508555129,0.0058414078627436,0.0138529571565816,0.0179520896930768,0.0010802628362577,0.0109502721490257,0.0026920251920773,0.0115137507817692,0.0111002338831567,0.0057572354271052,0.0089464137205122,0.0077022981531533,0.0036627691835824,0.0024100245016031,0.0076311246535199
Odoribacter.splanchnicus,0.0026585845695751,0.0002503290382647,0.0002906648836239,0.001075868617731,0.0023485043986668,0.0035481648595665,0.0009099309999322,0.0026969630286942,0.0031670891606696,0.0027264921622289,0.0025583068589181,0.0005416123403069,0.0018511882113115,0.00125497855698,0.0013355230515325,0.0050998627873124,0.0008484323092006,0.0040713994084675,0.0005974045450537,0.0043353574911013,0.0020966602299197,0.0001707659942351,0.0012287022614265,0.0007830929550063,0.000246576821176,0.0007510447345192,0.0015298925354804,0.0041378962935243,0.0041080296780496,8.30971412505981e-05,0.0008111312702981,0.0005806328845656,0.0022284678932456,0.0037273848094732,0.0018904355133778,0.0031342878000433,0.0026075488539321,0.0041077785236438,9.37752724359215e-05,0.0018927592644557
